trial	prizeDoor	firstChoice	selectedWinner	revealedDoor	switchChoice	action	finalChoice	winner	outcome
201	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
202	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
203	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
204	2	1	FALSE	3	TRUE	switched	2	TRUE	won
205	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
206	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
207	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
208	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
209	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
210	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
211	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
212	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
213	1	2	FALSE	3	TRUE	switched	1	TRUE	won
214	2	1	FALSE	3	TRUE	switched	2	TRUE	won
215	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
216	2	3	FALSE	1	TRUE	switched	2	TRUE	won
217	3	2	FALSE	1	TRUE	switched	3	TRUE	won
218	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
219	3	1	FALSE	2	TRUE	switched	3	TRUE	won
220	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
221	1	3	FALSE	2	TRUE	switched	1	TRUE	won
222	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
223	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
224	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
225	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
226	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
227	3	1	FALSE	2	TRUE	switched	3	TRUE	won
228	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
229	1	2	FALSE	3	TRUE	switched	1	TRUE	won
230	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
231	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
232	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
233	3	2	FALSE	1	TRUE	switched	3	TRUE	won
234	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
235	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
236	1	3	FALSE	2	TRUE	switched	1	TRUE	won
237	1	2	FALSE	3	TRUE	switched	1	TRUE	won
238	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
239	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
240	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
241	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
242	3	1	FALSE	2	TRUE	switched	3	TRUE	won
243	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
244	2	1	FALSE	3	TRUE	switched	2	TRUE	won
245	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
246	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
247	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
248	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
249	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
250	3	1	FALSE	2	TRUE	switched	3	TRUE	won
251	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
252	3	2	FALSE	1	TRUE	switched	3	TRUE	won
253	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
254	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
255	2	1	FALSE	3	TRUE	switched	2	TRUE	won
256	1	2	FALSE	3	TRUE	switched	1	TRUE	won
257	3	1	FALSE	2	TRUE	switched	3	TRUE	won
258	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
259	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
260	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
261	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
262	3	2	FALSE	1	TRUE	switched	3	TRUE	won
263	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
264	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
265	3	1	FALSE	2	TRUE	switched	3	TRUE	won
266	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
267	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
268	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
269	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
270	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
271	1	2	FALSE	3	TRUE	switched	1	TRUE	won
272	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
273	2	1	FALSE	3	TRUE	switched	2	TRUE	won
274	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
275	1	3	FALSE	2	TRUE	switched	1	TRUE	won
276	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
277	3	1	FALSE	2	TRUE	switched	3	TRUE	won
278	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
279	3	2	FALSE	1	TRUE	switched	3	TRUE	won
280	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
281	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
282	2	3	FALSE	1	TRUE	switched	2	TRUE	won
283	3	1	FALSE	2	TRUE	switched	3	TRUE	won
284	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
285	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
286	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
287	2	1	FALSE	3	TRUE	switched	2	TRUE	won
288	2	1	FALSE	3	TRUE	switched	2	TRUE	won
